userName,date,duration,project,client,description
reid,2022-04-27,1,Overhead,,sprint check-in
reid,2022-04-27,1.5,Out,,pick up girls
reid,2022-04-27,1,Support: Training,helpage,email
reid,2022-04-27,1,Support: Ongoing,aba,email
reid,2022-04-27,1,Support: Ongoing,wri,email
ritika,2022-04-27,8,Security,,Audit prep
sam,2022-04-27,1,Overhead,,Donut Pairing: Shane + Aasit
sam,2022-04-27,1,Overhead,,Sprint Check-in Retro
sam,2022-04-27,3,Overhead,,Finishing Retreat prep
sam,2022-04-27,2.5,Business: Proposals,hki,Continued proposal work
shane,2022-04-27,8,Overhead,,"Update flights spreadsheet, Update family calendar flights, Rental Car Reservation, Retreat Slack Messages"
aasit,2022-04-28,8,Out,,
brent,2022-04-28,1.5,Overhead,,Email/slack/hours/asana/other
brent,2022-04-28,6.5,Security,,FedRAMP evidence gathering and research
fred,2022-04-28,8,Tech wealth: Other,,Handling PR#3035 feedback
herb,2022-04-28,8,Out,,
leslie,2022-04-28,1,Overhead,,Asana/Slack/email
leslie,2022-04-28,1,Support: Setup,inl,"Pseudonyms, feature requests"
leslie,2022-04-28,1,Support: Ongoing,inl,Custom queries for indicator metadata
leslie,2022-04-28,1,Overhead,,Ninja meeting
leslie,2022-04-28,4,Out,,
nathan,2022-04-28,8,Tech wealth: Other,,chutzpah upgrades
reid,2022-04-28,0.5,Tech wealth: Bug fixin,,https://github.com/DevResults/DevResults/pull/3051
reid,2022-04-28,1.5,Business: Proposals,mozaid,subscription extension proposal discussion and review
reid,2022-04-28,3,Support: Ongoing,ndi,https://helpdesk.devresults.com/a/tickets/7446
reid,2022-04-28,0.5,Support: Ongoing,projecthope,https://helpdesk.devresults.com/a/tickets/7445
reid,2022-04-28,1,Overhead,,ninja check in
reid,2022-04-28,0.5,Overhead,,email and scheduling
reid,2022-04-28,1,Business: Proposals,globalcommunities,drafting
ritika,2022-04-28,8,Security,,Audit prep
sam,2022-04-28,2,Business: Proposals,hki,Continued proposal work
sam,2022-04-28,1,Business: Proposals,moz,USAID Moz Pricing Proposal Discussion
sam,2022-04-28,1,Overhead,,Ninja Stand up and Backlog Review
sam,2022-04-28,1,Business: Proposals,greenclimatefund,Provisioning access to demo instance/Aiko email responses
sam,2022-04-28,2,Business: Proposals,hki,Proposal review
sam,2022-04-28,1,Overhead,,Health Insurance Conversation Issue#146
shane,2022-04-28,8,Overhead,,
aasit,2022-04-29,8,Business: Outreach,,
brent,2022-04-29,2.4,Overhead,,Email/slack/hours/asana/other; Weekly meeting & prep
brent,2022-04-29,0.6,Feature: Ag Grid conversions,,Review PR 3053: Get the latest version of Chutzpah from nuget
brent,2022-04-29,1,Feature: Ag Grid conversions,,Review PR 3035: Adding logic to upload/delete documents to a Deliverable
brent,2022-04-29,1,Overhead,,Company 401k meeting
brent,2022-04-29,2,Security,,FedRAMP evidence gathering and research
brent,2022-04-29,1,Out,,
fred,2022-04-29,1,Overhead,,Weekly meeting + retreat
fred,2022-04-29,1,Overhead,,Handling Asana tasks for retreat that require immediate action
fred,2022-04-29,2,Support: Ongoing,,Handling fix for Diagnostics and creating PR#3054
fred,2022-04-29,1,Security,,Researching about Application Gateway Affinity cookies
fred,2022-04-29,1,Support: Ongoing,,Reviewing PR#3051 and merging it to main
fred,2022-04-29,2,Support: Ongoing,,Investigating FD-7447 where an enforcer have tripped
herb,2022-04-29,8,Out,,
leslie,2022-04-29,8,Out,,
nathan,2022-04-29,8,Out,,no school
reid,2022-04-29,2,Support: Ongoing,rtp,https://helpdesk.devresults.com/a/tickets/7449
reid,2022-04-29,1,Overhead,,weekly
reid,2022-04-29,0.5,Business: Proposals,mozaid,review
reid,2022-04-29,1,Overhead,,email and scheduling
reid,2022-04-29,1.5,Support: Setup,aba,meeting
reid,2022-04-29,1,Overhead,,401k meeting
reid,2022-04-29,0.5,Tech wealth: Bug fixin,,https://github.com/DevResults/DevResults/pull/3054
ritika,2022-04-29,8,Security,,Audit prep
sam,2022-04-29,1,Overhead,,Weekly Staff Meeting
sam,2022-04-29,1,Overhead,,401K Annual Plan Review
sam,2022-04-29,1.5,Support: Training,winrock,Winrock::DevResults Refresher Training
sam,2022-04-29,4.5,Out,,Ramadan
shane,2022-04-29,8,Overhead,,
reid,2022-04-30,0.5,Support: Ongoing,iri,https://helpdesk.devresults.com/a/tickets/7450
reid,2022-05-01,0.5,Support: Ongoing,gec,https://helpdesk.devresults.com/a/tickets/7453
aasit,2022-05-02,6,Business: Contracts,,
brent,2022-05-02,2.1,Overhead,,Email/slack/hours/asana/other
brent,2022-05-02,0.5,Tech wealth: Bug fixin,,Review PR 3054: Fd 7444 - Fixing duplication of diagnostic types being displayed on page
brent,2022-05-02,3.5,Security,,FedRAMP Assessment interview
brent,2022-05-02,0.5,Feature: Ag Grid conversions,,Review PR 3035: Adding logic to upload/delete documents to a Deliverable
brent,2022-05-02,0.8,Overhead,,Retreat prep tasks
brent,2022-05-02,0.6,Tech wealth: Other,,Migrate PhotoGallery.ascx to angular
fred,2022-05-02,7,Support: Ongoing,,Handling fixes for FD-7442 and creating PR#3058
fred,2022-05-02,0.5,Tech wealth: Other,,Reviewing PR#3057
fred,2022-05-02,0.5,Security,,Investigating utility.js error RB mentioned that was causing tenable scans to fail
herb,2022-05-02,8,Out,,
leslie,2022-05-02,2,Support: Ongoing,inl,GH check-in + follow-up
leslie,2022-05-02,0.5,Business: Outreach,,GDDF talk prep
leslie,2022-05-02,1,Overhead,,Asana/Slack/email
leslie,2022-05-02,0.5,Support: Ongoing,inl,Conversation about API endpoints for dashboard recreation
leslie,2022-05-02,4,Out,,
nathan,2022-05-02,8,Tech wealth: Other,,chutzpah improvements
reid,2022-05-02,1.5,Support: Ongoing,inl,meeting
reid,2022-05-02,1.5,Support: Ongoing,ndi,https://helpdesk.devresults.com/a/tickets/7446
reid,2022-05-02,2,Out,,errand
reid,2022-05-02,1.5,Support: Setup,aba,yak shaving with sharepoint
reid,2022-05-02,1,Business: Outreach,cartercenter,demo and prep
reid,2022-05-02,0.5,Overhead,,email/slack
ritika,2022-05-02,9,Security,,audit work
sam,2022-05-02,3,Feature: API,,Comms API Research
sam,2022-05-02,1,Overhead,,BD check-in
sam,2022-05-02,1,Business: Marketing,,Comms research
sam,2022-05-02,2.5,Overhead,,Adhoc Meeting
sam,2022-05-02,2.5,Business: Marketing,,Comm's research
shane,2022-05-02,8,Out,,
aasit,2022-05-03,2,Business: Contracts,,
aasit,2022-05-03,2,Business: Contracts,,
aasit,2022-05-03,2,Overhead,,
aasit,2022-05-03,2,Overhead,,
brent,2022-05-03,1.6,Overhead,,Email/slack/hours/asana/other
brent,2022-05-03,0.5,Tech wealth: Other,,Migrate PhotoGallery.ascx to angular
brent,2022-05-03,1,Security,,FedRAMP Assessment interview
brent,2022-05-03,1.5,Security,,Internal security meetings
brent,2022-05-03,1.5,Security,,Investigate SSL cipher config change for application gateway
brent,2022-05-03,1,Tech wealth: Other,,Review PR 3061: Make Chutzpah better
brent,2022-05-03,0.6,Tech wealth: Other,,Review PR 3056: Packages:(deps): Bump marked from 4.0.10 to 4.0.15 in /DevResults
brent,2022-05-03,0.3,Feature: Ag Grid conversions,,Review PR 3035: Adding logic to upload/delete documents to a Deliverable
fred,2022-05-03,1,Security,,Meeting related to audit
fred,2022-05-03,4,Tech wealth: Other,,Handling suggestions on PR#3035
fred,2022-05-03,3,Support: Ongoing,,Checking feedback for PR#3058 and starting work on fix
herb,2022-05-03,8,Out,,
leslie,2022-05-03,1,Business: Outreach,,GDDF talk prep
leslie,2022-05-03,1,Support: Ongoing,inl,Conversation about API endpoints for dashboard recreation
leslie,2022-05-03,1,Overhead,,Asana/Slack/email
leslie,2022-05-03,5,Out,,
nathan,2022-05-03,3,Tech wealth: Bug fixin,,upgrades and PRs
nathan,2022-05-03,5,Security,,audit stuff
reid,2022-05-03,4,Out,,volunteer at recess
reid,2022-05-03,4,Business: Proposals,hki,review
ritika,2022-05-03,8,Security,,audit
sam,2022-05-03,4,Business: Proposals,,HKI Proposal Review
sam,2022-05-03,4,Business: Marketing,,Comms documentation write up
shane,2022-05-03,8,Out,,
aasit,2022-05-04,1,Overhead,,
aasit,2022-05-04,1,Overhead,,
aasit,2022-05-04,2,Overhead,,
aasit,2022-05-04,2,Overhead,,
aasit,2022-05-04,1,Overhead,,
aasit,2022-05-04,1,Business: Contracts,,
brent,2022-05-04,2.7,Overhead,,Email/slack/hours/asana/other
brent,2022-05-04,0.5,Overhead,,Sprint check-in meeting
brent,2022-05-04,0.3,Tech wealth: Other,,Review PR 3063: Packages: upgrade calendar to latest stable
brent,2022-05-04,2,Tech wealth: Other,,Migrate PhotoGallery.ascx to angular
brent,2022-05-04,2.5,Feature: Ag Grid conversions,,Review PR 3035: Adding logic to upload/delete documents to a Deliverable
fred,2022-05-04,0.5,Overhead,,Sprint check-in meeting
fred,2022-05-04,1,Security,,Research regarding snyk pointed vulnerabilities
fred,2022-05-04,2.5,Tech wealth: Other,,Handling suggestions for PR#3035
fred,2022-05-04,0.5,Security,,Upgrading bootbox in hope that it might fix XSS vuln find by snyk
fred,2022-05-04,1.5,Support: Ongoing,,Handling feedback for PR#3058
fred,2022-05-04,0.8,Tech wealth: Other,,Reviewing PR#3066
fred,2022-05-04,1.3,Tech wealth: Other,,Handling more suggestions for PR#3035
herb,2022-05-04,8,Out,,
leslie,2022-05-04,1,Overhead,,Sprint check-in
leslie,2022-05-04,2,Support: Ongoing,inl,Custom query work + dashboard development
leslie,2022-05-04,1.5,Support: Setup,inl,API + AP migration converastion
leslie,2022-05-04,0.5,Support: Ongoing,ndi,On call: Data submission question
leslie,2022-05-04,1,Overhead,,Asana/Slack/email
leslie,2022-05-04,1,Support: Ongoing,cepps,On call: Being unhelpful with ATAP questions
leslie,2022-05-04,1,Out,,
nathan,2022-05-04,6,Tech wealth: Bug fixin,,upgrades and PRs
nathan,2022-05-04,1,Support: Setup,inl,meeting with Leslie
nathan,2022-05-04,1,Overhead,,checkin
reid,2022-05-04,1,Support: Ongoing,iri,https://helpdesk.devresults.com/a/tickets/7450
reid,2022-05-04,1.5,Business: Proposals,hki,review
reid,2022-05-04,2.5,Support: Setup,helpage,working session
reid,2022-05-04,3,Out,,Out
ritika,2022-05-04,8,Security,,audit
sam,2022-05-04,1,Overhead,,Sprint Checkin and Retro
sam,2022-05-04,1,Business: Marketing,,Comms documentation write up
sam,2022-05-04,1.5,Support: Ongoing,helpage,Work Session: HelpAge - Dev results
sam,2022-05-04,0.5,Business: Proposals,,HKI Proposal Handover
sam,2022-05-04,4,Business: Marketing,,Comms documentation write up
shane,2022-05-04,8,Out,,
aasit,2022-05-05,2,Overhead,,
aasit,2022-05-05,2,Overhead,,
aasit,2022-05-05,2,Overhead,,
aasit,2022-05-05,2,Business: Contracts,,
brent,2022-05-05,2.7,Overhead,,Email/slack/hours/asana/other
brent,2022-05-05,0.3,Feature: Ag Grid conversions,,Review PR 3035: Adding logic to upload/delete documents to a Deliverable
brent,2022-05-05,0.5,Tech wealth: Other,,Review PR 3064: lib: Upgrading bootbox to latest
brent,2022-05-05,1.5,Feature: ContentObject Validation,,Allow enforcers to perform actions other than deleting records
brent,2022-05-05,1,Overhead,,Engineering team meeting
brent,2022-05-05,1,Tech wealth: Other,,Migrate PhotoGallery.ascx to angular
brent,2022-05-05,1,Feature: Internal Tooling,,FD 7461: Instance data export
fred,2022-05-05,1,Overhead,,Engineering reflection meeting
fred,2022-05-05,3,Tech wealth: Other,,Removing Edit grid and creating PR#3068
fred,2022-05-05,1,Tech wealth: Other,,Reviewing PR#3067
fred,2022-05-05,3,Tech wealth: Other,,Handling feedback for PR#3068
herb,2022-05-05,8,Out,,
leslie,2022-05-05,1,Support: Ongoing,inl,"Scheduling, follow-up notes, indicators w/o data"
leslie,2022-05-05,2.5,Business: Outreach,,Prep for + GDDF talk + follow-up
leslie,2022-05-05,1,Overhead,,Asana/Slack/email
leslie,2022-05-05,1.5,Support: Ongoing,feedthechildren,On call: Instance export manifest
leslie,2022-05-05,0.5,Support: Ongoing,rtp,On call: Indicator report question
leslie,2022-05-05,1,Tech wealth: Bug fixin,,PR for FR: 3058 - fd-7442-dt-import-recalc-indicators
leslie,2022-05-05,0.5,Support: Ongoing,ndi,On call: Question about ATAP comments publishing
nathan,2022-05-05,2.5,Tech wealth: Other,,honeycomb github actions
nathan,2022-05-05,5.5,Tech wealth: Bug fixin,,upgrades and PRs
nathan,2022-05-05,1,Overhead,,engineering reflection
reid,2022-05-05,6,Out,,Mom dr appt
reid,2022-05-05,2,Overhead,,slack/email/asana
ritika,2022-05-05,6,Security,,audit
ritika,2022-05-05,1,Overhead,,Ninja meeting
sam,2022-05-05,1,Overhead,,Ninja Stand Up and Backlog
sam,2022-05-05,1,Overhead,,Accountability meeting w/ RB
sam,2022-05-05,6,Business: Marketing,,Comms documentation write up
shane,2022-05-05,8,Out,,
aasit,2022-05-06,4,Overhead,,
aasit,2022-05-06,4,Overhead,,
brent,2022-05-06,3.3,Overhead,,Email/slack/hours/asana/other; weekly meeting & prep
brent,2022-05-06,2.3,Feature: Internal Tooling,,FD 7461: Instance data export
brent,2022-05-06,1.5,Tech wealth: Other,,Migrate PhotoGallery.ascx to angular
brent,2022-05-06,1,Tech wealth: Other,,Migrate Award_Photos to angular
fred,2022-05-06,1,Overhead,,Weekly staff meeting
fred,2022-05-06,3,Overhead,,"Retreat preparation. Reading threads again, making notes"
fred,2022-05-06,4,Tech wealth: Other,,Working to include geo filters in Activity Map tile
herb,2022-05-06,8,Out,,
leslie,2022-05-06,1,Support: Ongoing,inl,Chat with Sri about dashboards
leslie,2022-05-06,1,Overhead,,Weekly meeting
leslie,2022-05-06,1,Business: Outreach,,Chat with Privacy Dynamics
leslie,2022-05-06,1,Overhead,,Asana/Slack/email
leslie,2022-05-06,0.5,Support: Ongoing,cepps,On call: Targets questions
leslie,2022-05-06,1.5,Support: Ongoing,aba,On call: Geo update
leslie,2022-05-06,0.5,Feature: Too small to name,,PR for BK: 3065 - photo-gallery
leslie,2022-05-06,0.5,Overhead,,Retreat prep
leslie,2022-05-06,1,Out,,
nathan,2022-05-06,7,Tech wealth: Bug fixin,,upgrades and PRs
nathan,2022-05-06,1,Overhead,,weekly
reid,2022-05-06,7,Out,,errands/house stuff
reid,2022-05-06,1,Overhead,,weekly
ritika,2022-05-06,2,Security,,audit work/ security
ritika,2022-05-06,1,Overhead,,Weekly meeting
ritika,2022-05-06,5,Security,,audit
sam,2022-05-06,1,Overhead,,Weekly Staff Meeting
sam,2022-05-06,1,Overhead,,Refresh Training Site
sam,2022-05-06,5,Business: Proposals,bao,Create World Bank Demo Instance
sam,2022-05-06,1,Overhead,,Slack/email
shane,2022-05-06,8,Overhead,,
aasit,2022-05-09,8,Overhead,,Retreat
brent,2022-05-09,8,Overhead,,Retreat
fred,2022-05-09,8,Out,,Retreat packing and travel
herb,2022-05-09,8,Out,,
leslie,2022-05-09,8,Overhead,,Retreat
nathan,2022-05-09,1.5,Tech wealth: Bug fixin,,idk... stuff?
nathan,2022-05-09,6,Tech wealth: Other,,cleaning up public website and devbot dependencies
nathan,2022-05-09,0.5,Tech wealth: Bug fixin,cepps,digging around for https://helpdesk.devresults.com/a/tickets/7472
reid,2022-05-09,8,Overhead,,retreat
ritika,2022-05-09,2,Support: Ongoing,,On-call
ritika,2022-05-09,7,Overhead,,Retreat + on-call
sam,2022-05-09,8,Out,,Retreat
shane,2022-05-09,8,Overhead,,Retreat
aasit,2022-05-10,8,Overhead,,Retreat
brent,2022-05-10,8,Overhead,,Retreat
fred,2022-05-10,8,Overhead,,Retreat meetings
herb,2022-05-10,8,Out,,
leslie,2022-05-10,8,Overhead,,Retreat
nathan,2022-05-10,8,Overhead,,retreat
reid,2022-05-10,8,Overhead,,retreat
ritika,2022-05-10,3,Support: Ongoing,,On-call
ritika,2022-05-10,7,Overhead,,Retreat + on-call
sam,2022-05-10,8,Out,,Retreat
shane,2022-05-10,8,Overhead,,Retreat
aasit,2022-05-11,8,Overhead,,Retreat
brent,2022-05-11,8,Overhead,,Retreat
fred,2022-05-11,8,Out,,Retreat Fun Day/ Massages/ Trying to go to Marina Ballena
herb,2022-05-11,8,Out,,
leslie,2022-05-11,8,Overhead,,Retreat
nathan,2022-05-11,2,Tech wealth: Other,,dev dependency upgrades
nathan,2022-05-11,6,Overhead,,retreat
reid,2022-05-11,8,Overhead,,retreat
ritika,2022-05-11,2,Support: Ongoing,,On-call
ritika,2022-05-11,7,Overhead,,Retreat + on-call
sam,2022-05-11,8,Out,,Retreat
shane,2022-05-11,8,Overhead,,Retreat
aasit,2022-05-12,8,Overhead,,Retreat
brent,2022-05-12,8,Overhead,,Retreat
fred,2022-05-12,4,Overhead,,Retreat discussions
fred,2022-05-12,4,Out,,Retreat Fun Afternoon Pozo Alto/Marina Ballena/Joly Rogers
herb,2022-05-12,8,Out,,
leslie,2022-05-12,8,Overhead,,Retreat
nathan,2022-05-12,3,Tech wealth: Other,,library upgrades with dependabot
nathan,2022-05-12,5,Overhead,,retreat
reid,2022-05-12,8,Overhead,,retreat
reid,2022-05-12,1,Support: Ongoing,winrock,https://helpdesk.devresults.com/a/tickets/5695
reid,2022-05-12,1.5,Support: Setup,aba,queries and updates
ritika,2022-05-12,2,Security,,audit work
ritika,2022-05-12,7,Overhead,,Retreat + on-call
sam,2022-05-12,8,Out,,Retreat
shane,2022-05-12,8,Overhead,,Retreat
aasit,2022-05-13,8,Overhead,,Retreat
brent,2022-05-13,8,Overhead,,Retreat
fred,2022-05-13,4,Out,,Zip lining Osa
fred,2022-05-13,4,Overhead,,Discussing Enterprise next steps
herb,2022-05-13,8,Out,,
leslie,2022-05-13,8,Overhead,,Retreat
nathan,2022-05-13,2,Tech wealth: Bug fixin,aba,https://helpdesk.devresults.com/a/tickets/7481
nathan,2022-05-13,6,Overhead,,retreat
reid,2022-05-13,8,Overhead,,retreat
ritika,2022-05-13,1,Support: Ongoing,rti,On-call
ritika,2022-05-13,7,Overhead,,Retreat + on-call
sam,2022-05-13,8,Out,,Retreat
shane,2022-05-13,8,Overhead,,Retreat
aasit,2022-05-16,8,Overhead,,Retreat
brent,2022-05-16,1.5,Overhead,,Email/slack/hours/asana/other;
brent,2022-05-16,2,Tech wealth: Other,,Migrate Award_Photos to angular
brent,2022-05-16,3,Out,,
brent,2022-05-16,1.5,Tech wealth: Other,,Finalize.sql cleanup
fred,2022-05-16,5,Security,,Handling changes to protect app agains csrf and creating PR#3083
fred,2022-05-16,1,Tech wealth: Other,,Reviewing PR#3082
fred,2022-05-16,1,Tech wealth: Other,,Reviewing PR#3018
fred,2022-05-16,0.5,Overhead,,Catching up with emails
fred,2022-05-16,0.5,Tech wealth: Other,,Reviewing PR#3081
herb,2022-05-16,8,Out,,
leslie,2022-05-16,8,Overhead,,Retreat (travel)
nathan,2022-05-16,5,Tech wealth: Bug fixin,,on calling
nathan,2022-05-16,1,Support: Ongoing,winrock,https://helpdesk.devresults.com/a/tickets/7487
nathan,2022-05-16,1,Tech wealth: Bug fixin,stopspillover,https://helpdesk.devresults.com/a/tickets/7489
nathan,2022-05-16,1,Tech wealth: Bug fixin,aba,https://helpdesk.devresults.com/a/tickets/7483
reid,2022-05-16,1.5,Support: Setup,aba,queries and updates
reid,2022-05-16,0.5,Support: Ongoing,winrock,https://helpdesk.devresults.com/a/tickets/7487
reid,2022-05-16,1.5,Support: Ongoing,cordaid,https://helpdesk.devresults.com/a/tickets/7486
reid,2022-05-16,0.5,Support: Ongoing,ndi,https://helpdesk.devresults.com/a/tickets/7488
reid,2022-05-16,2.5,Out,,PT
reid,2022-05-16,0.5,Support: Ongoing,stopspillover,https://helpdesk.devresults.com/a/tickets/7489
reid,2022-05-16,1,Out,,jo
ritika,2022-05-16,9,Security,,audit
sam,2022-05-16,8,Out,,Retreat
shane,2022-05-16,8,Overhead,,Retreat
aasit,2022-05-17,8,Overhead,,Retreat
brent,2022-05-17,0.8,Overhead,,Email/slack/hours/asana/other;
brent,2022-05-17,1.5,Out,,
brent,2022-05-17,1,Tech wealth: Other,,Finalize.sql cleanup
brent,2022-05-17,0.5,Tech wealth: Bug fixin,,Review PR 3085: Timeline.ascx: apply some permissions checks
brent,2022-05-17,0.3,Security,,Review PR 3079: Packages:(deps): Bump xlsx from 0.17.4 to 0.18.5 in /DevResults
brent,2022-05-17,0.5,Tech wealth: Bug fixin,,Fix check for count of assigned ReportingPeriods on AwardIndexPage
brent,2022-05-17,2.5,Tech wealth: Other,,Investigate removing partner contact index page
brent,2022-05-17,1,Tech wealth: Other,,Clean up unused code for old PhotoGallery.ascx
fred,2022-05-17,1,Tech wealth: Other,,Reviewing PR#4 devresults-cli
fred,2022-05-17,1,Tech wealth: Other,,Reviewing PR#3077 yargs lib update
fred,2022-05-17,1.5,Tech wealth: Other,,Fixing little problem with badge numbers for diagnostics page. Creating PR#3090
fred,2022-05-17,0.5,Tech wealth: Other,,Reviewing PR#3088
fred,2022-05-17,3.5,Tech wealth: Other,,Working on fixing issue with loading content for diagnostics page
fred,2022-05-17,0.5,Overhead,,Organizing Asana tasks to work next
herb,2022-05-17,8,Out,,
leslie,2022-05-17,4,Overhead,,Retreat (late arrival)
leslie,2022-05-17,1,Overhead,,Asana/Slack/email
leslie,2022-05-17,1,Support: Ongoing,inl,Guidehouse check-in
leslie,2022-05-17,1,Support: Ongoing,inl,Convo about indicator-framework-project assignments
nathan,2022-05-17,3,Tech wealth: Bug fixin,,on calling
nathan,2022-05-17,5,Tech wealth: Bug fixin,,https://helpdesk.devresults.com/a/tickets/7472
reid,2022-05-17,0.5,Tech wealth: Bug fixin,,https://github.com/DevResults/DevResults/pull/3085
reid,2022-05-17,0.5,Tech wealth: Bug fixin,,https://github.com/DevResults/DevResults/pull/3080#pullrequestreview-975689018
reid,2022-05-17,3,Support: Setup,helpage,prep and meeting
reid,2022-05-17,1.5,Support: Setup,aba,meeting and homework
reid,2022-05-17,0.5,Support: Ongoing,mtaps,https://helpdesk.devresults.com/a/tickets/7492
reid,2022-05-17,0.5,Support: Ongoing,wri,https://helpdesk.devresults.com/a/tickets/7495
reid,2022-05-17,1.5,Support: Ongoing,aba,https://helpdesk.devresults.com/a/tickets/7494
ritika,2022-05-17,8,Security,,audit
sam,2022-05-17,8,Overhead,,On Call
shane,2022-05-17,8,Overhead,,
aasit,2022-05-18,8,Overhead,,Sick
aasit,2022-05-18,8,Overhead,,Sick
brent,2022-05-18,3,Overhead,,Email/slack/hours/asana/other;
brent,2022-05-18,1.5,Overhead,,Sprint check-in meeting; On-call hand-off with Nathan
brent,2022-05-18,2.5,Feature: Enterprise,,Try out enterprise linkage summary UI
brent,2022-05-18,1.3,Overhead,,Pair with Ritika
brent,2022-05-18,0.3,Tech wealth: Bug fixin,,Review PR 3094: add missing activity pseudonym to program statistic tile value label
brent,2022-05-18,0.6,Tech wealth: Other,,Review PR 3095: Changing Diagnostics tab layout to use flexbox
fred,2022-05-18,0.5,Tech wealth: Other,,Finishing up work for loading content in diagnostics page. Creating PR#3093
fred,2022-05-18,1.5,Tech wealth: Other,,Reviewing PR#3089
fred,2022-05-18,0.5,Overhead,,Sprint checkin meeting
fred,2022-05-18,5.5,Tech wealth: Other,,Trying to make progress in filters for Activity Map
herb,2022-05-18,8,Out,,
leslie,2022-05-18,1,Overhead,,Asana/Slack/email
leslie,2022-05-18,1.5,Overhead,,Writing pitches
leslie,2022-05-18,1,Support: Setup,,Dashboard meeting
leslie,2022-05-18,1,Overhead,,Sprint retro
leslie,2022-05-18,3.5,Out,,Doctor
nathan,2022-05-18,8,Tech wealth: Bug fixin,,grab bagging
reid,2022-05-18,0.5,Tech wealth: Other,,https://github.com/DevResults/DevResults/pull/3089
reid,2022-05-18,1.5,Tech wealth: Bug fixin,,https://github.com/DevResults/DevResults/pull/3094
reid,2022-05-18,0.5,Overhead,,sprint check in
reid,2022-05-18,5.5,Support: Ongoing,ifes,https://helpdesk.devresults.com/a/tickets/7490
reid,2022-05-18,0.5,Tech wealth: Other,,https://github.com/DevResults/DevResults/pull/3084
reid,2022-05-18,1,Overhead,,threads
ritika,2022-05-18,2,Overhead,,Slack + emails
ritika,2022-05-18,1,Security,,sprint check-in
ritika,2022-05-18,2.5,Security,,audit work/ security
ritika,2022-05-18,2,Feature: Too small to name,,pairing on dynamic table calculations
sam,2022-05-18,8,Overhead,,On Call
shane,2022-05-18,8,Overhead,,
aasit,2022-05-19,8,Overhead,,Sick
brent,2022-05-19,1,Overhead,,Email/slack/hours/asana/other;
brent,2022-05-19,0.5,Feature: Enterprise,,Review PR 3096: Correctly describe multiple linked disaggregations
brent,2022-05-19,5.5,Out,,
fred,2022-05-19,0.5,Overhead,,Pairing with RB to discuss a few ideas for the app
fred,2022-05-19,2.5,Tech wealth: Other,,Working on making help menu scrollable when page shrinks
fred,2022-05-19,1,Overhead,,Studying d3js course
fred,2022-05-19,4,Tech wealth: Other,,Trying to handle geography filters for Map tile
herb,2022-05-19,8,Out,,
leslie,2022-05-19,1,Overhead,,Asana/Slack/email
leslie,2022-05-19,0.5,Overhead,,Pitch reading/responding
leslie,2022-05-19,6,Support: Ongoing,inl,Geography
leslie,2022-05-19,0.5,Support: Ongoing,uganda,Meeting about contract termination
leslie,2022-05-19,0.5,Feature: Too small to name,,PR for RP: 3094 - add-pseudonyms-to-activity-tiles
leslie,2022-05-19,1,Support: Training,inl,Documenting trainings for billing
nathan,2022-05-19,7.5,Tech wealth: Bug fixin,,grab bagging
reid,2022-05-19,0.5,Support: Ongoing,winrock,https://helpdesk.devresults.com/a/tickets/7487
reid,2022-05-19,3,Support: Ongoing,ifes,https://helpdesk.devresults.com/a/tickets/7490
reid,2022-05-19,2,Support: Ongoing,cepps,https://helpdesk.devresults.com/a/tickets/7498
reid,2022-05-19,1,Overhead,,fixing proposal template errors
reid,2022-05-19,1,Business: Proposals,mozaid,reviewing proposals
reid,2022-05-19,1.5,Business: Proposals,urc,responses to qeustions
reid,2022-05-19,0.5,Support: Ongoing,chisuprogram,https://helpdesk.devresults.com/a/tickets/7499
reid,2022-05-19,0.5,Tech wealth: Bug fixin,,https://github.com/DevResults/DevResults/pull/3096
ritika,2022-05-19,3,Security,,Audit work
ritika,2022-05-19,1.5,Support: Setup,palladium,Dev <> SurveyCTO discussion
ritika,2022-05-19,1.5,Overhead,,emails i THINK
ritika,2022-05-19,2,Overhead,,pairing
sam,2022-05-19,8,Out,,Vacation
shane,2022-05-19,8,Overhead,,
aasit,2022-05-20,6,Overhead,,Sick
aasit,2022-05-20,2,Overhead,,Demos
brent,2022-05-20,3.7,Overhead,,Email/slack/hours/asana/other/FD; Weekly meeting & prep
brent,2022-05-20,1.5,Tech wealth: Bug fixin,,FD 7497 Ghost(?)/Deleted data showing up in Data tab
brent,2022-05-20,0.3,Security,,Review PR 3102: Packages: Upgrade JS-Joda to v4
brent,2022-05-20,0.8,Tech wealth: Other,,Pair w Fred on dev-tabs flexbox
brent,2022-05-20,0.8,Tech wealth: Other,,Purge FacetSearch
brent,2022-05-20,0.8,Feature: IATI,,FD 7486 IATI project results in d-portal different than in DevResults
brent,2022-05-20,0.3,Feature: ContentObject Validation,,FD 7500 InvalidContactReferenceEnforcer found 2 new violations (devresults.com)
fred,2022-05-20,1,Overhead,,Weekly meeting
fred,2022-05-20,3.5,Tech wealth: Other,,Handling PR feedback for PR#3095
fred,2022-05-20,1,Tech wealth: Other,,Reviewing PR#3104
fred,2022-05-20,0.5,Tech wealth: Other,,Reviewing PR#3106
fred,2022-05-20,2,Tech wealth: Other,,Working to add geography filters on Activity Map tile
herb,2022-05-20,8,Out,,
leslie,2022-05-20,1,Overhead,,Asana/Slack/email
leslie,2022-05-20,0.5,Overhead,,SO8 Bet
